task_id,mturk_worker_id,subject_started_at,subject_finished_at,ip_address,experimental_arm,treatment,num_page_reloads,splash_views_before_starting,splash_views_after_starting,age,gender,urban_rural,highest_education,marital_status,employment_status,num_children,income,religion,belief_in_divine,race,participate_in_study,born_here,english_first_language,nfc_1,nfc_2,big_5_1,big_5_2,big_5_3,big_5_4,big_5_5,demographic_started_at,demographic_completed_at,study_num,study_started,study_name,response,study_finished,num_page_nav_away,outlier_data_point,turker_comments
140133,AF2J0Z7TLQ1EH,1356603977,1356604226,99.95.208.250,R,false,2,1,1,24,F,U,HS,R,UN,0,20000,OT,Y,WH,Y,Y,Y,Y,N,IC,EO,OE,FC,SC,1356604055,0,2,1356604159,sunk_cost_theater,9.0,1356604200,0,false,i liked it... it was quick! but i dont know what it was about.
140162,A3OHTKZIYF72F5,1356603655,1356603907,71.205.242.204,R,false,2,1,3,21,F,U,SC,R,ST,0,90000,NO,N,AP,Y,Y,Y,N,N,CC,EO,SR,FC,SN,1356603736,0,0,1356603736,sunk_cost_theater,5.0,1356603762,0,false,The text display of the readings was slow
140162,A3OHTKZIYF72F5,1356603655,1356603907,71.205.242.204,R,false,2,1,3,21,F,U,SC,R,ST,0,90000,NO,N,AP,Y,Y,Y,N,N,CC,EO,SR,FC,SN,1356603736,0,1,1356603762,framing_beer,3.0,1356603810,0,false,The text display of the readings was slow
140162,A3OHTKZIYF72F5,1356603655,1356603907,71.205.242.204,R,false,2,1,3,21,F,U,SC,R,ST,0,90000,NO,N,AP,Y,Y,Y,N,N,CC,EO,SR,FC,SN,1356603736,0,2,1356603810,priming_dilemma,0.0,1356603880,0,false,The text display of the readings was slow
140644,A2X7ZMKKXR9NRU,1356618734,1356619027,68.48.71.215,R,true,2,0,0,47,M,U,SC,M,UN,0,0,RA,Y,WH,Y,Y,Y,N,Y,CC,EG,OE,FC,SN,1356618833,0,0,1356618833,framing_beer,5.0,1356618874,3,false,This was a weird one. If you are not careful<com> your group will be misconstrued as evangelical. I suppose it was all right for five to ten cents.
140644,A2X7ZMKKXR9NRU,1356618734,1356619027,68.48.71.215,R,true,2,0,0,47,M,U,SC,M,UN,0,0,RA,Y,WH,Y,Y,Y,N,Y,CC,EG,OE,FC,SN,1356618833,0,1,1356618874,sunk_cost_theater,8.0,1356618904,3,false,This was a weird one. If you are not careful<com> your group will be misconstrued as evangelical. I suppose it was all right for five to ten cents.
140644,A2X7ZMKKXR9NRU,1356618734,1356619027,68.48.71.215,R,true,2,0,0,47,M,U,SC,M,UN,0,0,RA,Y,WH,Y,Y,Y,N,Y,CC,EG,OE,FC,SN,1356618833,0,2,1356618904,priming_dilemma,1.0,1356618976,3,false,This was a weird one. If you are not careful<com> your group will be misconstrued as evangelical. I suppose it was all right for five to ten cents.
140711,A351Y4HK6ZGCKM,1356623178,1356623384,71.173.57.29,R,false,2,1,1,23,F,U,HS,M,PT,1,23,NO,N,WH,N,Y,Y,N,Y,IC,EG,SR,LC,SN,1356623253,0,0,1356623253,priming_dilemma,0.0,1356623311,0,false,
140711,A351Y4HK6ZGCKM,1356623178,1356623384,71.173.57.29,R,false,2,1,1,23,F,U,HS,M,PT,1,23,NO,N,WH,N,Y,Y,N,Y,IC,EG,SR,LC,SN,1356623253,0,1,1356623311,sunk_cost_theater,5.0,1356623339,0,false,
140711,A351Y4HK6ZGCKM,1356623178,1356623384,71.173.57.29,R,false,2,1,1,23,F,U,HS,M,PT,1,23,NO,N,WH,N,Y,Y,N,Y,IC,EG,SR,LC,SN,1356623253,0,2,1356623339,framing_beer,5.0,1356623377,0,false,
140731,A3IUMDN8PE3MK7,1356621702,1356621948,184.57.21.239,S,true,2,1,1,29,F,U,BS,R,ST,0,0,RA,Y,WH,Y,Y,Y,N,N,CC,EO,OE,LC,SN,1356621765,0,0,1356621772,framing_beer,10.0,1356621807,0,false,
140731,A3IUMDN8PE3MK7,1356621702,1356621948,184.57.21.239,S,true,2,1,1,29,F,U,BS,R,ST,0,0,RA,Y,WH,Y,Y,Y,N,N,CC,EO,OE,LC,SN,1356621765,0,1,1356621808,priming_dilemma,1.0,1356621895,2,false,
140731,A3IUMDN8PE3MK7,1356621702,1356621948,184.57.21.239,S,true,2,1,1,29,F,U,BS,R,ST,0,0,RA,Y,WH,Y,Y,Y,N,N,CC,EO,OE,LC,SN,1356621765,0,2,1356621895,sunk_cost_theater,4.0,1356621939,2,false,
141008,A30OCBDIA40OL9,1356630463,1356631474,184.17.201.71,R,false,2,3,4,66,M,U,BS,M,SE,0,25,PR,N,WH,Y,Y,Y,N,N,CC,EG,SR,FC,SC,1356630622,0,0,1356630623,framing_beer,2.0,1356630687,0,false,It is interesting. I was called away in the middel and it seems to have expired. sorry.
141008,A30OCBDIA40OL9,1356630463,1356631474,184.17.201.71,R,false,2,3,4,66,M,U,BS,M,SE,0,25,PR,N,WH,Y,Y,Y,N,N,CC,EG,SR,FC,SC,1356630622,0,1,1356630687,sunk_cost_theater,9.0,1356630729,0,false,It is interesting. I was called away in the middel and it seems to have expired. sorry.
141008,A30OCBDIA40OL9,1356630463,1356631474,184.17.201.71,R,false,2,3,4,66,M,U,BS,M,SE,0,25,PR,N,WH,Y,Y,Y,N,N,CC,EG,SR,FC,SC,1356630622,0,2,1356630729,priming_dilemma,0.0,1356631363,1,false,It is interesting. I was called away in the middel and it seems to have expired. sorry.
141027,A1M3WV0F948D7T,1356631967,1356632285,67.163.198.174,S,false,2,1,2,49,F,R,SC,M,PT,2,75000,OT,Y,WH,Y,Y,Y,Y,N,IC,EO,OE,FC,SC,1356632055,0,0,1356632070,priming_dilemma,1.0,1356632146,0,false,Since this is my first HIT ever<com> I don<qu>t really feel qualified to give feedback.  But I will say I enjoyed it very much!
141027,A1M3WV0F948D7T,1356631967,1356632285,67.163.198.174,S,false,2,1,2,49,F,R,SC,M,PT,2,75000,OT,Y,WH,Y,Y,Y,Y,N,IC,EO,OE,FC,SC,1356632055,0,1,1356632146,framing_beer,5.0,1356632186,0,false,Since this is my first HIT ever<com> I don<qu>t really feel qualified to give feedback.  But I will say I enjoyed it very much!
141027,A1M3WV0F948D7T,1356631967,1356632285,67.163.198.174,S,false,2,1,2,49,F,R,SC,M,PT,2,75000,OT,Y,WH,Y,Y,Y,Y,N,IC,EO,OE,FC,SC,1356632055,0,2,1356632186,sunk_cost_theater,7.0,1356632227,0,false,Since this is my first HIT ever<com> I don<qu>t really feel qualified to give feedback.  But I will say I enjoyed it very much!
141181,A1CJH4T44TSE5T,1356634838,1356635202,173.23.72.193,S,false,2,1,3,34,F,R,BS,M,UN,3,90,PR,Y,WH,Y,Y,Y,Y,N,CC,EO,SR,FC,SN,1356634935,0,0,1356634942,sunk_cost_theater,7.0,1356634972,0,false,I enjoyed your HIT.  Well asked questions<com> good flow of questions<com> and I liked how the words appeared one at a time.  It helped me focus more on what I was reading.  Less likely to try to skim the paragraph.  I also liked the green background.  Much better than a sterile white background.
141181,A1CJH4T44TSE5T,1356634838,1356635202,173.23.72.193,S,false,2,1,3,34,F,R,BS,M,UN,3,90,PR,Y,WH,Y,Y,Y,Y,N,CC,EO,SR,FC,SN,1356634935,0,1,1356634972,framing_beer,10.0,1356635013,0,false,I enjoyed your HIT.  Well asked questions<com> good flow of questions<com> and I liked how the words appeared one at a time.  It helped me focus more on what I was reading.  Less likely to try to skim the paragraph.  I also liked the green background.  Much better than a sterile white background.
141181,A1CJH4T44TSE5T,1356634838,1356635202,173.23.72.193,S,false,2,1,3,34,F,R,BS,M,UN,3,90,PR,Y,WH,Y,Y,Y,Y,N,CC,EO,SR,FC,SN,1356634935,0,2,1356635013,priming_dilemma,1.0,1356635103,0,false,I enjoyed your HIT.  Well asked questions<com> good flow of questions<com> and I liked how the words appeared one at a time.  It helped me focus more on what I was reading.  Less likely to try to skim the paragraph.  I also liked the green background.  Much better than a sterile white background.
141267,A3VTW2VLBG08Y1,1356638993,1356639409,99.177.70.157,R,true,2,1,2,58,F,U,SC,M,SE,2,13,RA,Y,WH,Y,Y,Y,N,Y,CC,EO,SR,LC,SN,1356639178,0,0,1356639178,sunk_cost_theater,9.0,1356639230,3,false,I enjoyed doing it but I didn<qu>t understand the objective.
141267,A3VTW2VLBG08Y1,1356638993,1356639409,99.177.70.157,R,true,2,1,2,58,F,U,SC,M,SE,2,13,RA,Y,WH,Y,Y,Y,N,Y,CC,EO,SR,LC,SN,1356639178,0,1,1356639230,framing_beer,5.0,1356639289,3,false,I enjoyed doing it but I didn<qu>t understand the objective.
141267,A3VTW2VLBG08Y1,1356638993,1356639409,99.177.70.157,R,true,2,1,2,58,F,U,SC,M,SE,2,13,RA,Y,WH,Y,Y,Y,N,Y,CC,EO,SR,LC,SN,1356639178,0,2,1356639289,priming_dilemma,1.0,1356639361,4,false,I enjoyed doing it but I didn<qu>t understand the objective.
141281,A29XHDKWLV6TIL,1356637848,1356638131,75.16.56.151,S,false,2,1,2,48,F,U,SC,M,FT,2,55,RA,Y,AP,Y,N,N,Y,N,CC,EO,SR,FC,SC,1356637918,0,0,1356637924,priming_dilemma,1.0,1356638036,7,false,good color scheme
141281,A29XHDKWLV6TIL,1356637848,1356638131,75.16.56.151,S,false,2,1,2,48,F,U,SC,M,FT,2,55,RA,Y,AP,Y,N,N,Y,N,CC,EO,SR,FC,SC,1356637918,0,1,1356638036,framing_beer,10.0,1356638087,0,false,good color scheme
141281,A29XHDKWLV6TIL,1356637848,1356638131,75.16.56.151,S,false,2,1,2,48,F,U,SC,M,FT,2,55,RA,Y,AP,Y,N,N,Y,N,CC,EO,SR,FC,SC,1356637918,0,2,1356638087,sunk_cost_theater,8.0,1356638122,0,false,good color scheme
141282,A1NZLVF7N7KAA4,1356637949,1356638279,72.89.77.42,R,true,2,1,1,70,F,R,BS,M,SE,2,35,PR,Y,WH,Y,Y,Y,Y,N,IC,EG,OE,FC,SC,1356638049,0,0,1356638049,sunk_cost_theater,7.0,1356638089,0,false,Thought it was a good series of questions.  However<com> there was no evidence of cooperation.  Perhaps it would be nice to get some feed back on that.
141282,A1NZLVF7N7KAA4,1356637949,1356638279,72.89.77.42,R,true,2,1,1,70,F,R,BS,M,SE,2,35,PR,Y,WH,Y,Y,Y,Y,N,IC,EG,OE,FC,SC,1356638049,0,1,1356638089,priming_dilemma,1.0,1356638172,0,false,Thought it was a good series of questions.  However<com> there was no evidence of cooperation.  Perhaps it would be nice to get some feed back on that.
141282,A1NZLVF7N7KAA4,1356637949,1356638279,72.89.77.42,R,true,2,1,1,70,F,R,BS,M,SE,2,35,PR,Y,WH,Y,Y,Y,Y,N,IC,EG,OE,FC,SC,1356638049,0,2,1356638172,framing_beer,6.0,1356638218,0,false,Thought it was a good series of questions.  However<com> there was no evidence of cooperation.  Perhaps it would be nice to get some feed back on that.
141308,AZOS38ULK5YIF,1356640313,1356640867,184.59.234.120,R,false,2,1,1,32,M,U,BS,R,ST,0,10,RA,N,WH,Y,N,Y,Y,N,IC,EO,SR,LC,SN,1356640390,0,0,1356640390,sunk_cost_theater,7.0,1356640436,0,false,I was a bit confused by the game theory question.  I didn<qu>t see why anyone wouldn<qu>t choose to cooperate unless I misread it.  Choosing to cooperate means I would either make 10 cents or 4 cents extra regardless what the other person did.  Why would the other person not cooperate except to help their random partner get 20 cents rather than 10.  It seems like you should get 20 cents if you don<qu>t cooperate when the other person does for it to be a true dilemma.
141308,AZOS38ULK5YIF,1356640313,1356640867,184.59.234.120,R,false,2,1,1,32,M,U,BS,R,ST,0,10,RA,N,WH,Y,N,Y,Y,N,IC,EO,SR,LC,SN,1356640390,0,1,1356640436,priming_dilemma,1.0,1356640526,0,false,I was a bit confused by the game theory question.  I didn<qu>t see why anyone wouldn<qu>t choose to cooperate unless I misread it.  Choosing to cooperate means I would either make 10 cents or 4 cents extra regardless what the other person did.  Why would the other person not cooperate except to help their random partner get 20 cents rather than 10.  It seems like you should get 20 cents if you don<qu>t cooperate when the other person does for it to be a true dilemma.
141308,AZOS38ULK5YIF,1356640313,1356640867,184.59.234.120,R,false,2,1,1,32,M,U,BS,R,ST,0,10,RA,N,WH,Y,N,Y,Y,N,IC,EO,SR,LC,SN,1356640390,0,2,1356640526,framing_beer,4.0,1356640578,0,false,I was a bit confused by the game theory question.  I didn<qu>t see why anyone wouldn<qu>t choose to cooperate unless I misread it.  Choosing to cooperate means I would either make 10 cents or 4 cents extra regardless what the other person did.  Why would the other person not cooperate except to help their random partner get 20 cents rather than 10.  It seems like you should get 20 cents if you don<qu>t cooperate when the other person does for it to be a true dilemma.
141332,AVAE0ZHRG8JC7,1356642046,1356642349,98.154.195.118,S,false,2,1,1,34,F,R,SC,M,SE,2,65,OT,Y,OT,Y,Y,Y,Y,N,CC,EO,OE,FC,SC,1356642143,0,0,1356642154,sunk_cost_theater,2.0,1356642183,0,false,This was a fun survey<com> I wouldn<qu>t of mind it lasting a little longer.
141332,AVAE0ZHRG8JC7,1356642046,1356642349,98.154.195.118,S,false,2,1,1,34,F,R,SC,M,SE,2,65,OT,Y,OT,Y,Y,Y,Y,N,CC,EO,OE,FC,SC,1356642143,0,1,1356642183,priming_dilemma,1.0,1356642255,0,false,This was a fun survey<com> I wouldn<qu>t of mind it lasting a little longer.
141332,AVAE0ZHRG8JC7,1356642046,1356642349,98.154.195.118,S,false,2,1,1,34,F,R,SC,M,SE,2,65,OT,Y,OT,Y,Y,Y,Y,N,CC,EO,OE,FC,SC,1356642143,0,2,1356642255,framing_beer,5.0,1356642304,0,false,This was a fun survey<com> I wouldn<qu>t of mind it lasting a little longer.
141371,A222SX6D3NHIXS,1356640541,1356640907,96.255.91.206,S,false,2,1,1,38,M,R,MS,M,FT,0,90000,RA,Y,WH,Y,Y,Y,N,Y,CC,EO,OE,FC,SC,1356640666,0,0,1356640675,sunk_cost_theater,9.0,1356640714,0,false,I prefer if you just have the paragraph shown all at once.  I am a fast reader and the words are more annoying than helpful.
141371,A222SX6D3NHIXS,1356640541,1356640907,96.255.91.206,S,false,2,1,1,38,M,R,MS,M,FT,0,90000,RA,Y,WH,Y,Y,Y,N,Y,CC,EO,OE,FC,SC,1356640666,0,1,1356640714,priming_dilemma,1.0,1356640801,0,false,I prefer if you just have the paragraph shown all at once.  I am a fast reader and the words are more annoying than helpful.
141371,A222SX6D3NHIXS,1356640541,1356640907,96.255.91.206,S,false,2,1,1,38,M,R,MS,M,FT,0,90000,RA,Y,WH,Y,Y,Y,N,Y,CC,EO,OE,FC,SC,1356640666,0,2,1356640801,framing_beer,5.0,1356640853,0,false,I prefer if you just have the paragraph shown all at once.  I am a fast reader and the words are more annoying than helpful.
141413,A2BTS0YSHPB3LJ,1356641652,1356642048,68.52.117.89,S,false,2,1,1,51,F,U,BS,R,PT,1,10000,RA,Y,WH,Y,Y,Y,N,Y,IC,EO,OE,FC,SC,1356641791,0,0,1356641813,sunk_cost_theater,0.0,1356641845,0,false,Hi.  I liked the fact that this hit was short and sweet.  Thanks.
141413,A2BTS0YSHPB3LJ,1356641652,1356642048,68.52.117.89,S,false,2,1,1,51,F,U,BS,R,PT,1,10000,RA,Y,WH,Y,Y,Y,N,Y,IC,EO,OE,FC,SC,1356641791,0,1,1356641845,priming_dilemma,1.0,1356641930,0,false,Hi.  I liked the fact that this hit was short and sweet.  Thanks.
141413,A2BTS0YSHPB3LJ,1356641652,1356642048,68.52.117.89,S,false,2,1,1,51,F,U,BS,R,PT,1,10000,RA,Y,WH,Y,Y,Y,N,Y,IC,EO,OE,FC,SC,1356641791,0,2,1356641930,framing_beer,2.5,1356642015,0,false,Hi.  I liked the fact that this hit was short and sweet.  Thanks.
141430,A3KPF48XO8RNCV,1356644621,1356644811,69.255.136.226,R,false,2,1,1,24,F,U,BS,M,FT,0,50,RA,Y,WH,Y,Y,Y,Y,N,CC,EO,SR,LC,SC,1356644689,0,0,1356644689,framing_beer,5.0,1356644724,0,false,
141430,A3KPF48XO8RNCV,1356644621,1356644811,69.255.136.226,R,false,2,1,1,24,F,U,BS,M,FT,0,50,RA,Y,WH,Y,Y,Y,Y,N,CC,EO,SR,LC,SC,1356644689,0,1,1356644724,priming_dilemma,1.0,1356644781,0,false,
141430,A3KPF48XO8RNCV,1356644621,1356644811,69.255.136.226,R,false,2,1,1,24,F,U,BS,M,FT,0,50,RA,Y,WH,Y,Y,Y,Y,N,CC,EO,SR,LC,SC,1356644689,0,2,1356644781,sunk_cost_theater,6.0,1356644806,0,false,
141776,A1M6H8LQYILA67,1356654648,1356654972,75.25.58.65,R,false,2,1,2,29,M,U,BS,S,FT,0,24,PR,N,WH,Y,Y,Y,N,N,IC,EO,SR,LC,SC,1356654730,0,0,1356654731,sunk_cost_theater,9.0,1356654756,0,false,It was more interesting than most HITs. I like the question about cooperating with another turker<com> just wish I could know the answer sooner. 
141776,A1M6H8LQYILA67,1356654648,1356654972,75.25.58.65,R,false,2,1,2,29,M,U,BS,S,FT,0,24,PR,N,WH,Y,Y,Y,N,N,IC,EO,SR,LC,SC,1356654730,0,1,1356654756,priming_dilemma,1.0,1356654823,0,false,It was more interesting than most HITs. I like the question about cooperating with another turker<com> just wish I could know the answer sooner. 
141776,A1M6H8LQYILA67,1356654648,1356654972,75.25.58.65,R,false,2,1,2,29,M,U,BS,S,FT,0,24,PR,N,WH,Y,Y,Y,N,N,IC,EO,SR,LC,SC,1356654730,0,2,1356654823,framing_beer,6.0,1356654890,0,false,It was more interesting than most HITs. I like the question about cooperating with another turker<com> just wish I could know the answer sooner. 
141858,A14Z8KPJPLN9ED,1356656261,1356656698,68.54.180.84,R,false,2,1,1,44,F,U,BS,M,FT,0,50,PR,Y,WH,Y,Y,Y,N,Y,IC,EO,OE,FC,SC,1356656396,0,0,1356656397,priming_dilemma,1.0,1356656501,0,false,That had to be the most interesting survey I<qu>ve taken in a while. Typing out the letters while I was reading was a great way to keep my attention and make me read the whole passage rather than skimming.
141858,A14Z8KPJPLN9ED,1356656261,1356656698,68.54.180.84,R,false,2,1,1,44,F,U,BS,M,FT,0,50,PR,Y,WH,Y,Y,Y,N,Y,IC,EO,OE,FC,SC,1356656396,0,1,1356656501,framing_beer,9.0,1356656561,0,false,That had to be the most interesting survey I<qu>ve taken in a while. Typing out the letters while I was reading was a great way to keep my attention and make me read the whole passage rather than skimming.
141858,A14Z8KPJPLN9ED,1356656261,1356656698,68.54.180.84,R,false,2,1,1,44,F,U,BS,M,FT,0,50,PR,Y,WH,Y,Y,Y,N,Y,IC,EO,OE,FC,SC,1356656396,0,2,1356656561,sunk_cost_theater,7.0,1356656598,0,false,That had to be the most interesting survey I<qu>ve taken in a while. Typing out the letters while I was reading was a great way to keep my attention and make me read the whole passage rather than skimming.
141862,A1796R22UB7YVY,1356657195,1356657631,24.168.88.254,S,false,2,1,1,31,F,U,BS,M,FT,0,70000,MU,Y,AP,Y,N,N,N,N,IC,EO,SR,FC,SC,1356657357,0,0,1356657398,priming_dilemma,1.0,1356657507,0,false,The HIT was fine
141862,A1796R22UB7YVY,1356657195,1356657631,24.168.88.254,S,false,2,1,1,31,F,U,BS,M,FT,0,70000,MU,Y,AP,Y,N,N,N,N,IC,EO,SR,FC,SC,1356657357,0,1,1356657507,framing_beer,10.0,1356657573,0,false,The HIT was fine
141862,A1796R22UB7YVY,1356657195,1356657631,24.168.88.254,S,false,2,1,1,31,F,U,BS,M,FT,0,70000,MU,Y,AP,Y,N,N,N,N,IC,EO,SR,FC,SC,1356657357,0,2,1356657573,sunk_cost_theater,6.0,1356657606,0,false,The HIT was fine
141919,ACPYNC09BF6VQ,1356658800,1356659049,72.82.59.79,R,true,2,1,1,28,F,U,HS,R,UN,0,12,BU,N,WH,N,N,N,Y,N,IC,EG,SR,FC,SN,1356658893,0,0,1356658893,priming_dilemma,1.0,1356658969,0,false,
141919,ACPYNC09BF6VQ,1356658800,1356659049,72.82.59.79,R,true,2,1,1,28,F,U,HS,R,UN,0,12,BU,N,WH,N,N,N,Y,N,IC,EG,SR,FC,SN,1356658893,0,1,1356658969,sunk_cost_theater,8.0,1356658996,0,false,
141919,ACPYNC09BF6VQ,1356658800,1356659049,72.82.59.79,R,true,2,1,1,28,F,U,HS,R,UN,0,12,BU,N,WH,N,N,N,Y,N,IC,EG,SR,FC,SN,1356658893,0,2,1356658996,framing_beer,10.0,1356659040,0,false,
141956,A1QJSC1OUMZ1Y1,1356660738,1356661032,71.60.81.32,S,false,2,1,1,36,F,R,SC,R,ST,6,55000,RA,Y,WH,N,Y,Y,Y,N,IC,EG,SR,FC,SN,1356660822,0,0,1356660831,sunk_cost_theater,7.0,1356660867,0,false,I<qu>m not sure what relevance the info about the eggs was for<com> but in any case<com> it was interesting! 
141956,A1QJSC1OUMZ1Y1,1356660738,1356661032,71.60.81.32,S,false,2,1,1,36,F,R,SC,R,ST,6,55000,RA,Y,WH,N,Y,Y,Y,N,IC,EG,SR,FC,SN,1356660822,0,1,1356660867,priming_dilemma,1.0,1356660957,2,false,I<qu>m not sure what relevance the info about the eggs was for<com> but in any case<com> it was interesting! 
141956,A1QJSC1OUMZ1Y1,1356660738,1356661032,71.60.81.32,S,false,2,1,1,36,F,R,SC,R,ST,6,55000,RA,Y,WH,N,Y,Y,Y,N,IC,EG,SR,FC,SN,1356660822,0,2,1356660957,framing_beer,5.0,1356660997,0,false,I<qu>m not sure what relevance the info about the eggs was for<com> but in any case<com> it was interesting! 
142036,A1UK3BGMI9Y661,1356660660,1356660915,71.83.32.148,R,true,2,1,1,35,F,U,SC,M,UN,0,1,EC,Y,WH,Y,Y,Y,N,Y,CC,EO,SR,FC,SN,1356660742,0,0,1356660743,priming_dilemma,1.0,1356660809,1,false,I do like this hit<com> because it was interesting. I would have preferred a question about some other beverage<com> though<com> as I do not drink alcohol<com> so I had a hard time answering that one.
142036,A1UK3BGMI9Y661,1356660660,1356660915,71.83.32.148,R,true,2,1,1,35,F,U,SC,M,UN,0,1,EC,Y,WH,Y,Y,Y,N,Y,CC,EO,SR,FC,SN,1356660742,0,1,1356660809,sunk_cost_theater,6.0,1356660840,1,false,I do like this hit<com> because it was interesting. I would have preferred a question about some other beverage<com> though<com> as I do not drink alcohol<com> so I had a hard time answering that one.
142036,A1UK3BGMI9Y661,1356660660,1356660915,71.83.32.148,R,true,2,1,1,35,F,U,SC,M,UN,0,1,EC,Y,WH,Y,Y,Y,N,Y,CC,EO,SR,FC,SN,1356660742,0,2,1356660840,framing_beer,3.0,1356660879,1,false,I do like this hit<com> because it was interesting. I would have preferred a question about some other beverage<com> though<com> as I do not drink alcohol<com> so I had a hard time answering that one.
142059,A134MJZL7H493A,1356660877,1356661135,97.102.70.202,R,false,2,1,1,30,M,U,SC,S,SE,0,40,NO,N,WH,Y,Y,Y,N,N,IC,EO,SR,LC,SC,1356660952,0,0,1356660952,sunk_cost_theater,9.0,1356660985,0,false,I liked the HIT<com> although unless there was a purpose to slowly putting each word up at a time<com> it<qu>d be better to just put the text up all at once.
142059,A134MJZL7H493A,1356660877,1356661135,97.102.70.202,R,false,2,1,1,30,M,U,SC,S,SE,0,40,NO,N,WH,Y,Y,Y,N,N,IC,EO,SR,LC,SC,1356660952,0,1,1356660985,priming_dilemma,1.0,1356661052,0,false,I liked the HIT<com> although unless there was a purpose to slowly putting each word up at a time<com> it<qu>d be better to just put the text up all at once.
142059,A134MJZL7H493A,1356660877,1356661135,97.102.70.202,R,false,2,1,1,30,M,U,SC,S,SE,0,40,NO,N,WH,Y,Y,Y,N,N,IC,EO,SR,LC,SC,1356660952,0,2,1356661052,framing_beer,3.0,1356661089,0,false,I liked the HIT<com> although unless there was a purpose to slowly putting each word up at a time<com> it<qu>d be better to just put the text up all at once.
142150,A13IDV1FMTOX1H,1356665198,1356665464,173.70.177.125,S,false,2,1,1,23,M,U,SC,R,PT,0,18,EC,N,AP,Y,Y,Y,N,N,CC,EO,SR,LC,SC,1356665269,0,0,1356665285,sunk_cost_theater,4.0,1356665319,0,false,I like this HIT because of how the words were presented to me so that I read only what was being flashed at me.
142150,A13IDV1FMTOX1H,1356665198,1356665464,173.70.177.125,S,false,2,1,1,23,M,U,SC,R,PT,0,18,EC,N,AP,Y,Y,Y,N,N,CC,EO,SR,LC,SC,1356665269,0,1,1356665319,priming_dilemma,1.0,1356665376,0,false,I like this HIT because of how the words were presented to me so that I read only what was being flashed at me.
142150,A13IDV1FMTOX1H,1356665198,1356665464,173.70.177.125,S,false,2,1,1,23,M,U,SC,R,PT,0,18,EC,N,AP,Y,Y,Y,N,N,CC,EO,SR,LC,SC,1356665269,0,2,1356665376,framing_beer,6.0,1356665426,0,false,I like this HIT because of how the words were presented to me so that I read only what was being flashed at me.
142326,A36A3JZRN7BKWD,1356670929,1356671226,71.246.124.61,S,false,2,1,3,19,F,U,SC,S,ST,0,0,NO,Y,AP,Y,N,N,Y,N,IC,EO,SR,FC,SC,1356671025,0,0,1356671034,sunk_cost_theater,7.0,1356671059,0,false,I like this HIT because it is simple and straight forward. The questions are related to everyday life so it<qu>s easy to answer.
142326,A36A3JZRN7BKWD,1356670929,1356671226,71.246.124.61,S,false,2,1,3,19,F,U,SC,S,ST,0,0,NO,Y,AP,Y,N,N,Y,N,IC,EO,SR,FC,SC,1356671025,0,1,1356671059,priming_dilemma,1.0,1356671118,0,false,I like this HIT because it is simple and straight forward. The questions are related to everyday life so it<qu>s easy to answer.
142326,A36A3JZRN7BKWD,1356670929,1356671226,71.246.124.61,S,false,2,1,3,19,F,U,SC,S,ST,0,0,NO,Y,AP,Y,N,N,Y,N,IC,EO,SR,FC,SC,1356671025,0,2,1356671118,framing_beer,5.0,1356671154,0,false,I like this HIT because it is simple and straight forward. The questions are related to everyday life so it<qu>s easy to answer.
142421,A3IS833B67UQ3Y,1356673694,1356674025,69.117.55.158,S,false,2,1,1,22,F,U,BS,S,SE,0,150,RA,N,AP,Y,Y,Y,Y,N,IC,EO,OE,LC,SC,1356673776,0,0,1356673785,framing_beer,20.0,1356673830,0,false,I like the questions.  They seem very random but I enjoyed reading what they had to say.  I didn<qu>t like so much that the words typed themselves out.  I read faster than they were appearing so I found it slightly frustrating.
142421,A3IS833B67UQ3Y,1356673694,1356674025,69.117.55.158,S,false,2,1,1,22,F,U,BS,S,SE,0,150,RA,N,AP,Y,Y,Y,Y,N,IC,EO,OE,LC,SC,1356673776,0,1,1356673830,priming_dilemma,1.0,1356673913,0,false,I like the questions.  They seem very random but I enjoyed reading what they had to say.  I didn<qu>t like so much that the words typed themselves out.  I read faster than they were appearing so I found it slightly frustrating.
142421,A3IS833B67UQ3Y,1356673694,1356674025,69.117.55.158,S,false,2,1,1,22,F,U,BS,S,SE,0,150,RA,N,AP,Y,Y,Y,Y,N,IC,EO,OE,LC,SC,1356673776,0,2,1356673913,sunk_cost_theater,9.0,1356673942,0,false,I like the questions.  They seem very random but I enjoyed reading what they had to say.  I didn<qu>t like so much that the words typed themselves out.  I read faster than they were appearing so I found it slightly frustrating.
142440,A3NGB3CNBNLN69,1356672869,1356673174,70.178.210.56,R,false,2,1,1,43,M,U,SC,S,FT,2,41,RA,N,WH,Y,Y,Y,Y,Y,CC,EO,SR,FC,SC,1356672968,0,0,1356672969,framing_beer,5.0,1356673009,0,false,The typing text is a bit distracting<com> It should flow in fluidly or just be present on page load. 
142440,A3NGB3CNBNLN69,1356672869,1356673174,70.178.210.56,R,false,2,1,1,43,M,U,SC,S,FT,2,41,RA,N,WH,Y,Y,Y,Y,Y,CC,EO,SR,FC,SC,1356672968,0,1,1356673009,sunk_cost_theater,9.0,1356673033,0,false,The typing text is a bit distracting<com> It should flow in fluidly or just be present on page load. 
